text,label,label_text
"Meet Adrenaline, the first female hero in the 60-year history of Asterix comics. She made her first appearance in… https://t.co/LkYFwaxeKt",2,neutral
"Meet MGO/ELLO's 'Cannabis 50' Honorees, From Jim Belushi To Flow Kana",2,neutral
Mega-Landlord Deal in Germany Faces Mounting Investor Resistance,2,neutral
Mercury General : Insurance Urges Americans to Take Extra Precautions to Secure Home Netwo... #MercuryGeneral… https://t.co/f7Z75o2Yj7,2,neutral
"Merger Arbitrage Analysis And Spread Performance - April 5, 2020. https://t.co/R2vdtaXb2G #business #investing #trading",2,neutral
"Merger Arbitrage Analysis And Spread Performance - November 24, 2019. Read more and sign up for updates:… https://t.co/pJxpZUXpCh",2,neutral
Merger Arbitrage Mondays - Novartis Confirms Acquisition Of The Medicines Company. Get more info on Seeking Alpha:… https://t.co/OJYNKIoTb9,2,neutral
"Merriam-Webster announced ""they"" as its Word of the Year. Searches for the term increased by 313% in 2019 https://t.co/QckhyvXIP8",2,neutral
Mexico Removes the Actual Jet From Its Presidential Jet Raffle,2,neutral
Might have to do one of these.... 🤔,2,neutral
Mike Piazza explains what separates Warren Buffett from other investors,2,neutral
Millennials are saving more and their money habits are improving https://t.co/H4W25O02lN,2,neutral
"Millennials 'are seeing their health decline faster' than Gen X, worrying experts",2,neutral
Millennials are spending their money differently than any other generation — and it's changing America's economy. https://t.co/ysMtPhMbNR,2,neutral
Mini-bond victims confront FCA chief Andrew Bailey https://t.co/GuskXSsi8d,2,neutral
Missouri American Water Wins Third Place in St. Louis Green Business Challenge https://t.co/B7FyUEloWx https://t.co/YDMkumghDs,2,neutral
Mixed bag for volatility as you would expect. https://t.co/AeVeAsGQ2W,2,neutral
Mnuchin says he is monitoring how the coronavirus spreads and its potential to harm U.S. economy,2,neutral
Mnuchin: Based on current coronavirus info don't expect any problems with China fulfilling phase one,2,neutral
Mnuchin: U.S. will have greater clarity on coronavirus impact in 2 weeks,2,neutral
Modern Monetary Theory: It's an unconventional economic theory made popular by progressive politicians Alexandria O… https://t.co/Ymg8sMShOj,2,neutral
Modi Government ‘Strangulating’ Kerala By Denying Funds: Thomas Isaac,2,neutral
"Modi Government Needs To Shed British-Style Bureaucracy And Move Faster, Says Gopichand  Hinduja",2,neutral
Money-Supply Growth Accelerates To 28-Month High. Get more info on Seeking Alpha: https://t.co/0GHittEtWm #markets #finance #stocks,2,neutral
More later. https://t.co/7P4a8ctwHq,2,neutral
More New York Businesses Using State Law to Avoid SALT Tax Cap -- Update #economy #MarketScreener… https://t.co/C80HFpd4LS,2,neutral
"More than 200,000 background checks for gun purchases were initiated on Black Friday, making it the second-highest… https://t.co/sObJbkbSRq",2,neutral
"More than half of Generation Z is already saving for a home, according to Bank of America's 2019 Fall Homebuyer Ins… https://t.co/G20gBc8DMo",2,neutral
"Morgan Stanley says forecasting just the next two months, let alone 2020, is hard right now https://t.co/f3ToNSUFXu",2,neutral
Most Americans Think They Won't Need Social Security. They're Wrong.,2,neutral
"MSCI arms all investors with ESG ratings of 2,800 top firms",2,neutral
Much of the electricity that will be used to recharge electric vehicles in the future will come from natural gas be… https://t.co/dCoddkApke,2,neutral
'Much worse than the incident itself is the fact that the company I thought was going to protect me then betrayed m… https://t.co/4pEab6Xt8I,2,neutral
"'Music is life, music is everything to me.â€ Rapper @fatjoe gets candid in his conversation with @jonfortt about sne... https://t.co/oBzf97E8Us",2,neutral
N.J. Screens 27 Passengers on Curise Ship for Virus; Risk ‘Remains Low’,2,neutral
"Nasdaq CEO @adenatfriedman thrives under pressure:

""Every time ... where someone’s taken a leap of faith and said,… https://t.co/tW98HHQ0hb",2,neutral
Nasdaq CEO: Companies going public need a 'path to profitability' https://t.co/A2AWscsngL by @MaxZahn_ https://t.co/oVEDuvnHy8,2,neutral
National Grid : Agreement reached with the State of New York #NationalGrid #Stock #MarketScreener… https://t.co/5m4ohx0oGk,2,neutral
Navarro says he's qualified to disagree with Fauci on coronavirus medication: 'I'm a social scientist' https://t.co/0ceRFHm25C,2,neutral
Navy says White House won’t intervene in SEAL’s disciplinary hearing https://t.co/yxdS4mewp3,2,neutral
Navy Secretary Fired Over SEAL Controversy https://t.co/oyXk25M11F,2,neutral
Navy Swaps Submarine for Destroyer in 2021 Budget Request Shift,2,neutral
NBA legend Magic Johnson: LeBron James is the favorite to win MVP https://t.co/QvWL61XDuX by @BrianSozzi https://t.co/cke2gOPyvS,2,neutral
Nearly half of millennials withdraw from their 401K: Survey,2,neutral
"Nearly half the supply of hydroxychloroquine to the U.S. comes from makers in India, which has banned exports of al… https://t.co/3PKMFEuPQ4",2,neutral
"Need an update on this week's #OPEC meetings? Tamar Essner, Senior Energy Director, weighed in on @BloombergTV:… https://t.co/pn2ClgW5X5",2,neutral
Negative Interest Rates And The Perpetuity Paradox. Follow this and any other stock on Seeking Alpha!… https://t.co/0OqvQisRJf,2,neutral
"Nepal has arrested the brother-in-law of a woman who died after she was banished to a cow shed during her period, t… https://t.co/HxUBdzWBJK",2,neutral
"Networks, once criticized for giving Trump free airtime, are cutting back because his rallies don't draw the same a… https://t.co/vftidtYXGl",2,neutral
"New for subscribers:  These stocks are 'good companies at better prices,' Morgan Stanley says… https://t.co/qJ9uZWNjKn",2,neutral
"NEW Global Electrification Platform, a one-stop-shop for: 

✅ public #data
✅ modeling tools
✅ Open Source, multifun… https://t.co/L4lHjDTMXc",2,neutral
"New Jersey closes most public parks, extends stay-at-home order as deaths surge https://t.co/O2hStuaOWn",2,neutral
New Jersey more than doubles offshore wind commitment,2,neutral
New Leak Shows Operating Manuals For 'Re-education Camps' For Chinese Muslims In Xinjiang Region https://t.co/wbCcrnS9KU,2,neutral
New Liberty Street Economics analysis takes a look at who is bearing the burden of high tariffs on Chinese goods. https://t.co/MQpEQXRVdu,2,neutral
"New NYC coffee chain aims to undercut Starbucks with China-inspired model
https://t.co/dt7yWjuZRl by @readDanwrite… https://t.co/TAONiYqWg2",2,neutral
NEW on the Yahoo Finance iOS app: We now support Dark Mode for all users on iOS 13! https://t.co/AITO9Nyvgp https://t.co/caZuBCUkoF,2,neutral
New OPCW Leak Further Vindicates Skeptics Of Establishment Syria Narrative https://t.co/AMb2Bpyiwi,2,neutral
"New Products, More Stores Won't Fix Pot's Woes: Cannabis Weekly",2,neutral
"New research suggests banks should think twice before they shut down their next bank branch: Many customers, especi… https://t.co/QMpaeoOAUh",2,neutral
New Schizophrenia Study May Usher in Game-Changing Standard of Care,2,neutral
"New York City will have enough N95 masks for the week but still faces other coronavirus shortages, Mayor says https://t.co/hzgDyBF9La",2,neutral
NEW YORK POST EDITORIAL. “Worse Than Pointless. All those hours of televised testimony plainly failed on their anno… https://t.co/1XAuOFHyVk,2,neutral
New York's new virus cases fall for third straight day https://t.co/13tYXUmuil,2,neutral
New Zealand Volcano Victims Identified as Search Continues,2,neutral
"New, old drugs may offer fresh ways to fight heart disease",2,neutral
News Highlights : Top Company News of the Day #NewsHighlights #economy #MarketScreener https://t.co/rkztU3tFkv https://t.co/LUPOLDNtFt,2,neutral
News Highlights : Top Financial Services News of the Day #NewsHighlights #economy #MarketScreener… https://t.co/GIAbOwySKx,2,neutral
"News On The Move: 11 dead after winter storm, 2 hackers found guilty over illegal streaming, House to vote on spending deal",2,neutral
Next week.,2,neutral
"NFL back in political crosshairs with Kaepernick tryout, potential Trump Super Bowl ad https://t.co/GLnAbzGwiU by… https://t.co/KZ9rt4XGN2",2,neutral
Niger Jihadist Raid Shows Speed of Islamic State Expansion,2,neutral
NIH Director weighs in on coronavirus,2,neutral
No Chinese allowed': Racism and fear are now spreading along with the coronavirus https://t.co/2JUO6VsZBX,2,neutral
"No, you're not watching an episode of Black Mirror. @MIT's mini cheetah robots can run, jump, trot, back-flip and… https://t.co/shjMusuIoy",2,neutral
Nooruddin Fidai | Creating magic out of moving averages - Moneycontrol.com,2,neutral
Nord Stream 2 Is “Past The Point Of No Return”,2,neutral
North Korea threatens to resume calling Trump a ‘dotard’ https://t.co/kYTni1RVVb,2,neutral
"Not a whisper, but a smash? Here's what the road to $500 a share looks for @ElonMusk's @Tesla $TSLA  https://t.co/6a249FS9S4",2,neutral
Not Referred Telecom Tariffs Floor Price Issue To TRAI: DoT Source,2,neutral
"Not so fast, Drake...
https://t.co/xU44ItbS5p",2,neutral
Not The Onion - Ivy League Students Push To Abolish Prisons https://t.co/PX7ToM97FL,2,neutral
"Nothing on standing repo facility. Somewhere, Pozsar is screaming",2,neutral
Notorious RBG Talks of Barmaids as She Accepts Berggruen Prize,2,neutral
"November 22, 2019 States, the Supreme Court & Sales Taxes: How to Prepare for 2020 Annual ... #ChannelAdvisor… https://t.co/gyfjVcLfeZ",2,neutral
Now available: Weekly data on the Assets and Liabilities of Commercial Banks in the United States: https://t.co/NSim8zRsNg #FedData,2,neutral
"Now's the time to be bold.
https://t.co/ds6EP0OjQo",2,neutral
Nutritional Outlook® Announces Winners of 2019 Best of the Industry Awards,2,neutral
NYC HAS FIRST CORONAVIRUS CASE IN QUEENS: NY DAILY NEWS,2,neutral
"NYC HEALTH SPOKESMAN: NO CONFIRMED, SUSPECTED CORONAVIRUS CASES",2,neutral
NYSE says industry will review circuit-breakers after vertiginous drops - FT https://t.co/ZdwKowxc8y,2,neutral
NYSE’s proposal to allow for fundraising in direct listings rejected by SEC https://t.co/rjrvsKjRgk,2,neutral
Officer Fired For Body Slamming Student,2,neutral
"Older Workers Are Being Pushed Out of Their Jobs, and It's a Problem",2,neutral
"On higher volatility days, I do put the TV on, on mute, and just check on the middle red box. That tells me all tha... https://t.co/oGy58n5Xxi",2,neutral
"On this day in 1893 the trademark ""Coca-Cola"" was registered in the United States Patent Office.",2,neutral
"One billion surveillance cameras will be watching around the world in 2021, a new study says https://t.co/lk4BWdwu5q",2,neutral
One of the Best Hedge Fund Managers of 2019?,2,neutral
One tariff man alone—even the U.S. president—can only do so much https://t.co/OXT5ZIxNDL,2,neutral
One Thing’s for Sure About Iowa—New Hampshire Is Next,2,neutral
Onetime Billionaire Says He’s Now Worth Nothing,2,neutral
Onetime Billionaire Says He’s Now Worth Nothing ,2,neutral
Onetime Billionaire Says He's Now Worth Nothing,2,neutral
Only 66% of Baby Boomers Think They'll Have Enough Money in Retirement,2,neutral
Only one major cryptocurrency has outperformed industry bellwether Bitcoin this year—and it's one you might not exp… https://t.co/CgjP8xeiX2,2,neutral
Openview hoping to up fund size again in rapid return to capital raising,2,neutral
"Opinion: In past cycles, a decline in unemployment below its natural rate has been a signal that wage pressures are… https://t.co/fAGrBcXEZW",2,neutral
Opinion: The explosion of a volcano in New Zealand on Monday once again raised the question of whether eruptions ca… https://t.co/Zblrf6Ug5K,2,neutral
Our @Nasdaq employees this week have set out to create global impact by making meals to go and hygiene kits for the… https://t.co/iJRGHxowlC,2,neutral
Over 70 and Still Working? Here Are 3 Important Things to Know,2,neutral
"Over a year since releasing its first augmented reality headset to developers, Magic Leap is wooing companies with… https://t.co/NCtrWkCUTB",2,neutral
Pablo Escobar's brother is selling foldable phones: https://t.co/EOFNyHaDqw,2,neutral
Patient Engagement Solutions Market To Reach USD 30.36 Billion By 2026 | Reports And Data  https://t.co/XIbl0nUfXt,2,neutral
Paul Volcker's message for the next generation https://t.co/7ijOmy0sCP,2,neutral
Paul Wolfowitz's NYT Op-Ed: Blatherings Of A Sanctimonious Sicko https://t.co/LkTRWvBgTh,2,neutral
Paulson drops opposition to Callon-Carrizo merger,2,neutral
Paving The Way For The Last Hurrah. Read more and sign up for updates: https://t.co/wCvzjWoxp7 #economy #investing #stockmarket,2,neutral
Paying off debt versus investing the money is a common problem for U.S. households. Here's how to handle it. https://t.co/9qZ0pPYTbu,2,neutral
"Payments in high-value deals not a bribe, Mahathir says about AirAsia probe",2,neutral
"Payments in high-value deals not a bribe, says Mahathir when asked about AirAsia probe",2,neutral
"Pence dismisses idea of U.S. buying Nokia, Ericsson to challenge Huawei",2,neutral
"Penn Station Stinks, But the Neighborhood Is Looking Up",2,neutral
Pensacola Navy Base Shooter Identified As Saudi National  https://t.co/Hd7BDTYc0F,2,neutral
Pensacola shooting suspect was a Saudi national in the U.S. for flight training: ABC,2,neutral
Pentagon asks for Navy Secretary Richard Spencer to resign after controversy over Navy Seal case https://t.co/fMzuXTSLhW,2,neutral
Pentagon chief asks for Navy Secretary Richard Spencer to resign after controversy over Navy SEAL case https://t.co/KBIJmSANcl,2,neutral
Pentagon chief fires Navy secretary over SEAL controversy https://t.co/NqHe2XkKpS https://t.co/Y38ROjVRzT,2,neutral
Pentagon issues guidance to troops abroad as coronavirus outbreak spreads https://t.co/Qe0NljipMo,2,neutral
People Trying To Store Essentials; Potato Sold At Rs 80 A Kilogram In Guwahati,2,neutral
Philippine nickel miners and Chinese battery makers are exploring a potential collaboration ahead of Indonesia’s ba… https://t.co/qZ01YKBl0Z,2,neutral
Pioneers of Value Investing Are Trying to See If It’s Dead,2,neutral
"Planes will be packed this holiday season, as the grounding of Boeing’s 737 Max continues. https://t.co/w0EXnyZDGk https://t.co/8DJ9sgZWze",2,neutral
Plans for new global football competitions branded ‘insane’ https://t.co/iatk1Pt1uf,2,neutral
Platts: 5 Commodity Charts To Watch This Week https://t.co/u6hpTFPb7o,2,neutral
Politics And The Markets 11/25/19. Read more: https://t.co/NJCrDf1ooq #business #markets #economy,2,neutral
Pope Francis demanded world leaders renounce atomic weapons and the Cold War-era doctrine of deterrence during his… https://t.co/1TGslC32ps,2,neutral
Pope Francis Isn't Infallible on Economics,2,neutral
Porch pirates swipe packages from a third of holiday shoppers https://t.co/S2PsYxUn5s by @denitsa_tsekova https://t.co/3CBXS34Hqi,2,neutral
"Power Rankings: Retail roller coaster, crypto crash course & mock milk — top moments from the week https://t.co/b9SfAGUHs1",2,neutral
Predata does amazing things!,2,neutral
Preferred stocks offer investors an alternative to bonds #investinyou (In partnership with @acorns.) https://t.co/zCoO1zkmdp,2,neutral
Prepare for the day ahead with WSB,2,neutral
PRESENTANDO UNA REVOLUCIÓN EN BLANQUEAMINETO DENTAL: LA PASTA DENTAL COLGATE® OPTIC WHITE® RENEWAL,2,neutral
Presenteeism – the practice of being at work but not really all there due to feeling unwell or distracted – among i… https://t.co/rBKIY1CjJS,2,neutral
"'Priceless' Jewelry, Artifacts Stolen From German Museum",2,neutral
Priest tells Christians to practice social distancing as Easter approaches https://t.co/0mHJSiSCY1,2,neutral
"Prince Gets His $2 Trillion Aramco, But Victory Comes at a Cost",2,neutral
Private equity: the bottom line benefits from gender diversity https://t.co/a5c3Rw8Itm,2,neutral
"Priya Ramani’s Allegations Of Sexual Misconduct Figment Of Her Imagination, MJ Akbar Tells Court",2,neutral
Priyanka Chopra Jonas y Crocs Donarán 50 000 Pares de Calzado Clásico a UNICEF,2,neutral
Prohibition Ended Today 86 Years Ago https://t.co/tOM8CdQ9v3,2,neutral
Property Portfolio: Finding Safety in U.K.'s Six Biggest Cities,2,neutral
Putin Orders Payments for WWII Veterans in Russia and Baltics,2,neutral
"Q: How does the virus affect your Fed outlook?

Goldman : It slightly increases the downside risk to our call that... https://t.co/slAWy9i777",2,neutral
"Q: What is the significance of Nasdaq market makers? 

A: Jay Heller, Nasdaq VP and Head of Capital Markets, explai… https://t.co/WjcEB8QidE",2,neutral
Qatar’s $320 Billion Wealth Fund Seeks to Catch Up on Technology,2,neutral
"Quarantined Hong Kong Ship Passengers Turn to Mahjong, Buffets",2,neutral
Quarterly Service Report,2,neutral
Queen Cancels Prince Andrew's 60th Birthday For Being Besties With Dead Pedophile https://t.co/wMe2K09F3r,2,neutral
QuickTake: Malawi's 'Historic' Ruling,2,neutral
"Rabobank: ""The Key Reason We Are In This Mess Is Due To Volcker"" https://t.co/00F691xNlY",2,neutral
Racing on Ice,2,neutral
Raid on Egypt’s last independent news website causes chill https://t.co/o1CLzpOgpb,2,neutral
Ratings have been sagging. https://t.co/9WZAzlP8OZ,2,neutral
Ray Dalio fires back over hedge fund's reported $1.5B bet https://t.co/U12LP0cw9z via @FoxBusiness https://t.co/IOQZUBGFlf,2,neutral
Ray Dalio is now mentoring Sean Combs https://t.co/gcr7f2pL57,2,neutral
Ray Dalio isn’t disputing the investment that WSJ reported. But... he is definitely taking issue with the WSJ headl… https://t.co/tUmnpPET7o,2,neutral
"RBI Has Not Put Banks On Alert, Says Governor Shaktikanta Das",2,neutral
Read here for instant analysis of the Federal Reserve's interest rate decision and Chairman Powell's press conferen… https://t.co/VQPVjGegIT,2,neutral
"Real Christmas trees may cost 12x the national monthly minimum wage, but Venezuelans are buying them in droves https://t.co/Vq6hZGCgpj",2,neutral
Recap of the week’s #market activity https://t.co/GwYBbdq1xH,2,neutral
"Recession: Now you see it, now you don’t - Daily Maverick",2,neutral
Recommending life insurance doesn’t have to be complicated by conflicts of interest. Here’s how financial advisors… https://t.co/KvpaP27pDo,2,neutral
Record PE deal numbers in 2019 fail to hide global deal value drop,2,neutral
Recordjaar voor de Iberchem-groep met voltooiing van de overname van twee smaakstoffenfabrikanten en 19% omzetgroei,2,neutral
"Reducing bank complexity was a policy priority following the financial crisis. In new work, Goldberg and Meehl docu... https://t.co/723NzFHfow",2,neutral
Remember... $DIS $AMZN $TSLA 20k by end of week and 25k by end of month. FREE TRIAL OPEN TODAY AND TOMORROW HIT LIN… https://t.co/VCNjBJ6Xm9,2,neutral
Remembering JFK's Vision For The Future That Should Have Been https://t.co/2BYAYPGcfo,2,neutral
Report flags 'cracks' at Brazil Vale dam,2,neutral
Report identifies Ireland's most expensive street - BreakingNews.ie,2,neutral
Research by the American Bar Association reveals that women now represent just over 22% of all partners and 19% of… https://t.co/KBcD9DVM6c,2,neutral
"Researchers at internet nonprofit Mozilla have released its third-annual ""Privacy Not Included"" list of popular int… https://t.co/9kPjTXCefi",2,neutral
Researchers Defend Finding of Symptom-Free Coronavirus Spread,2,neutral
"Responses to Elon Musk's new song include: ""maybe stick to rockets."" https://t.co/oFVtTyrzNC",2,neutral
Resumen: Desktop Metal lanza el primer sistema de inyección de aglomerante de metal del mundo diseñado para talleres mecánicos,2,neutral
Retail Still Front And Center As Holiday Week Kicks Off,2,neutral
Retirement Advisor: Harbor Crest's Mike Hennessy On Purposeful Planning (Podcast). Continue reading:… https://t.co/SQrRjDWlvp,2,neutral
Riassunto: Kioxia sviluppa la nuova struttura semicircolare 3D per celle di memoria flash “Twin BiCS FLASH”,2,neutral
"Riassunto: Le giapponesi NEDO e Panasonic raggiungono il più alto rendimento di conversione al mondo, pari al 16,09%, per il modulo a celle solari perovskitiche dalla superficie più estesa",2,neutral
Riassunto: Priyanka Chopra Jonas e Crocs doneranno 50.000 paia di zoccoli classici all’UNICEF,2,neutral
Robert Shrimsley scours the archives to find a proud history of royal TV humiliation https://t.co/3lC1Gn6HVW,2,neutral
"Roger Federer has worked with several brands over the years including Nike, Rolex and Moet — now he’s teaming up wi… https://t.co/bLBe916xtJ",2,neutral
RPT-South Africa blocks arms sales to Saudi and UAE in inspection row,2,neutral
RT to agree: #Indigenous peoples and communities play a key role in protecting and maintaining the planet’s… https://t.co/tY5qOuvRc4,2,neutral
Russia has built an enormous pipeline running from Siberia to the Chinese border to feed China’s insatiable energy… https://t.co/MWXPajS1rj,2,neutral
"Russia pours cold water on U.S. and European plans for swift reconciliation between Serbia and Kosovo, with Moscow’… https://t.co/wDCse44h0e",2,neutral
Russia was banned from hosting Olympic and World Cup events for the next 4 years over its doping scandal https://t.co/TZjDQVr3iB,2,neutral
Samenvatting: Desktop Metal lanceert ‘s werelds eerste metaalbinderspuitsysteem dat is ontworpen voor machinewerkplaatsen,2,neutral
Samenvatting: Transphorm’s GaN gebruikt de nieuwste Power Supplies van AES voor grote passagiersvliegtuigen,2,neutral
Samoan families are hanging red flags outside their homes to request urgent measles vaccinations. The outbreak has… https://t.co/igtxo7dmdC,2,neutral
Santa Monica hotel built without permits can remain open,2,neutral
Sardines vs. Salvini: Italians packing the piazzas in protest against far-right politics https://t.co/sPJTZvaDrZ,2,neutral
Satellites Are Helping the Municipal-Bond Market Assess Climate Risk,2,neutral
"Saudi Arabia arrests writers in fresh crackdown, says rights group https://t.co/BJv0QiH0wD",2,neutral
Saudi Arabia to Block Return of Expats Who Travel to China,2,neutral
"Saudi Arabia’s embryonic efforts to turn the kingdom into a magnet for holidaymakers attracted 50,000 visitors sinc… https://t.co/bydbVLay4v",2,neutral
Schitt's Creek Pop-Up Shop,2,neutral
Scientists and citizens around the world are planting trees in an effort to regrow forests 🌴 https://t.co/HlZgIcjlDP,2,neutral
Scientists in Sweden have created a liquid that can absorb solar energy and store it as a thermal fuel for as long… https://t.co/mHKmpedUNO,2,neutral
Sea level rise will flood the homes of around 300 million people by 2050 https://t.co/KgsClAnnZO,2,neutral
"Seafood restaurant The Sea, The Sea shows how great food can come from the simplest of kitchens https://t.co/cF9iJkQfzc",2,neutral
Secret documents reveal how China mass detention camps work https://t.co/Qkh99mUoul https://t.co/iGyf6N3VD0,2,neutral
See the latest #broker #ratings changes https://t.co/f9jwmhJP5n $ARWR $CACI $DECK $DKS $ENR $HAS $JD $LYFT $NVDA… https://t.co/BIDhJPNHdU,2,neutral
"Seeing tilt to value in U.S., says Gabelli Funds Co-CIO Chris Marangi https://t.co/oRQrI4jAPP https://t.co/yt00OyrO7s",2,neutral
Sell Your Bonds! Buy Net Lease REITs Instead. Continue reading: https://t.co/YmjHN6AAcY #trading #markets #business,2,neutral
Sentiment Speaks: The Death Of Hedge Funds At A Time We Will Need Them Most. Read more and get updates on any stock… https://t.co/Qf7458d3PG,2,neutral
"Seriously, take a look at this whale of a plane. https://t.co/CshRv6LqlA https://t.co/tAPtOOQisJ",2,neutral
"Severe Thunderstorms, Snowstorms To Begin Messy Weather Week Across US",2,neutral
"Shanghai has a long way to go before it can claim to be a global financial centre, says European business group",2,neutral
"She wore black turtlenecks, charmed investors and became a self-made billionaire – but she was also a fraud. Gillia… https://t.co/13Irs4Tv4P",2,neutral
Shepard Smith made his first public appearance after he abruptly left Fox News last month to speak about press free… https://t.co/fEDflne95F,2,neutral
Short seller David Einhorn continued his spat with Elon Musk’s Tesla saying he was “beginning to wonder whether you… https://t.co/qRMNMbPHz8,2,neutral
Short-Sellers Are Winning Their Bet Against the Royal Mail,2,neutral
Shots Fired At Mar-a-Lago https://t.co/kxZiY2weRW,2,neutral
Should I Use a Pay Card?,2,neutral
Should investors be fearful of Elizabeth Warren? - The Irish Times,2,neutral
"SIGN UP for In Review, a monthly email that highlights the latest work from the New York Fed. Each edition will inc… https://t.co/NKUGtY18ON",2,neutral
"Since sports betting became legal in the US, the gaming industry has been on the hunt for American consumers. Tony... https://t.co/28tJdLCY3o",2,neutral
Singapore Frees Listed Local Developers From Home-Sale Rule,2,neutral
"Singapore Raises Response Level for Virus, Now on Par with SARS",2,neutral
"Singapore Raises Virus Response Level, Now on Par With SARS",2,neutral
Snowstorm Returning To The Northwest This Weekend,2,neutral
So is 25x EBITDA the new baseline purchase multiple? Because what bubble,2,neutral
So you crashed your $3 million Bugatti. Now what? https://t.co/EEsFl8f0Dn,2,neutral
Some 53% of children in low- and middle-income countries experience “learning poverty”—meaning they are unable to r… https://t.co/TtvqkLPkbo,2,neutral
"Some American homeowners are making a big retirement mistake, survey finds https://t.co/Gx8kvkRx3Q by @dsinghx https://t.co/Xhw5pLL4jG",2,neutral
Some Japanese companies are enforcing a no glasses rule for women employees. Why? Read more on @business… https://t.co/FGy1qGPsNa,2,neutral
"Some sweet, some dry, all good value – Jancis Robinson’s white wine picks for the festive season https://t.co/X1wpeK4X35",2,neutral
something monopoly something,2,neutral
Something to warm your frozen heart - $DIS had quite the weekend at the box office:  https://t.co/NzvIR5n7Sn,2,neutral
"Sorry, Seniors: 2020's Social Security Raise Is a Big Disappointment",2,neutral
South Africa President Objects to Airline Plan to Cut Routes,2,neutral
Space Weather Threatens Businesses,2,neutral
"Special #Holiday Offer: Save 33% on streaming #market commentary, #investing #trading #ideas… https://t.co/VHxQHmtMnn",2,neutral
SpendEdge Helped a Leading Steel Company to Minimize Inventory Costs by 40% – Request a Free Proposal to Know How,2,neutral
"SPONSORED: Biometric technology may soon replace boarding passes
https://t.co/l8DUd1ebb7 https://t.co/VD0rXilWre",2,neutral
"SPONSORED: How can science help address the dangers of crossing the street?
https://t.co/WrqQwccXEK https://t.co/444NsYCY8F",2,neutral
"Stakeholders won't live there, but will get a cut of the rent paid by the tenant who does https://t.co/qlfQvc9C6v",2,neutral
Stanford Grads Get School’s Backing for Blockchain Startup,2,neutral
'Star Wars' director J.J. Abrams on how a 'Rise of Skywalker' script ended up on eBay https://t.co/6wvk0Z3LuV,2,neutral
Startup Stories: The Making Of An Indian Superhero,2,neutral
"Startup Street: Learn To Code For Free, Pay Only If You Get A Job",2,neutral
State Department Warns CBD Consumers Not To Fly Internationally With Oils,2,neutral
"Steps Being Taken To Ensure Timely Completion Of Rs 5.72-Lakh Crore Highway Projects, Says Nitin Gadkari",2,neutral
Steve Lacy makes his charisma and idiosyncratic talent felt in London https://t.co/EhVsq1YLbm,2,neutral
Steven Cohen's Top 5 Buys in the 3rd Quarter,2,neutral
"Steven Schonfeld is a hoodie-wearing billionaire with a unique hedge fund strategy. 

His firm returned an annual a… https://t.co/SflpXTEeUn",2,neutral
Stock Exchange: Losing Money On A Good Trade - Seeking Alpha,2,neutral
Stocks Are a Victim of Their Own Success,2,neutral
"Stop asking ""how are you?"" Harvard researchers say this is how successful people make small talk. (via @CNBCMakeIt) https://t.co/YMWizjcJ0d",2,neutral
Story: Ugandan start-ups part of the solution during COVID-19 #economy #MarketScreener https://t.co/sCU0htpuPD https://t.co/iRl8KOtTtr,2,neutral
Strong Quake Sends People Out of Malls in South Philippines,2,neutral
Student Loan Forgiveness For All? 5 Important Questions,2,neutral
Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/OJnPtOY7ni,2,neutral
Students who stormed the field at a Harvard-Yale football game last month to protest the use of fossil fuels have n… https://t.co/QVXrViCnhq,2,neutral
"Subject of the 'Serial' podcast, Adnan Syed, will not get a new trial https://t.co/lOFCiMPnYq",2,neutral
Subscriptions build revenue for companies but sap customers' wallets,2,neutral
Surveillance: David Herro on Credit Suisse (Podcast),2,neutral
"Surviving The Late Cycle, But Still Earning Something. Subscribe to Seeking Alpha for more: https://t.co/yv0EYfK3OZ… https://t.co/MDUXlx9Plj",2,neutral
Suze Orman keeps exactly $170 in her wallet—here's why. #investinyou (In partnership with @acorns.) https://t.co/d0DcRheX40,2,neutral
Swedish Bamboo Toothbrush Shows Allure of Sustainable Investing,2,neutral
Swedish man extradited to the US on $11m crypto fraud charges,2,neutral
Swedish prosecutor drops investigation into Julian Assange rape allegation: WSJ,2,neutral
Swedish prosecutor has dropped Julian Assange rape probe: reports,2,neutral
Swing trade ideas for this short week - Happy Trading Week Everyone 📈👍 https://t.co/npyz1upKGP,2,neutral
"Swiss Currency, Javid’s Ambitions, China Cuts Tariffs: Eco Day",2,neutral
Switzerland Plans to Send Its Old Fighter Jets Back to the U.S.,2,neutral
Sydney Declares Public Health Emergency,2,neutral
Sydney's Wildfire Smoke Declared a 'Public Health Emergency',2,neutral
Sylvia. Dalila. Aminata. Aurelia. Julie. French activists are plastering the names of women allegedly killed by cu… https://t.co/znH0ZDCbY8,2,neutral
Taiwan Blasts WHO for Saying It’s Part of China in Virus Report,2,neutral
Taiwan detains executives over China spying claims https://t.co/h9qNAKFN5H,2,neutral
Taiwan says it will help Hong Kong if violence continues https://t.co/8j9O545Rdb,2,neutral
"Take ""Bloomberg not covering Bloomberg"" and now extend to the fact that 6 corporations own 90% of US media outlets,… https://t.co/v6vl08f88I",2,neutral
Take a look inside the factory where robots work 24/7 to make the glass on your iPhone. https://t.co/TAxeF14JDH https://t.co/C5L9t1pHrR,2,neutral
